policy_name,workload_name,cache_size,hit_rate,cost_weighted_hit_rate,dollar_savings,latency_p50,latency_p95,latency_p99,throughput,memory_overhead_bytes,n_queries,n_evictions,run_id,seed,cpu_percent_mean,cpu_percent_p95,rss_mean_mb,rss_peak_mb,gpu_utilization,grid_regime
LRU,high_variance_cost,50000000,0.9,0.9000316666233418,276.3783348938587,0.000300002284348011,0.000800006091594696,0.0010999938240274787,838750.262503552,56,10000,0,24,66,0.0,0.0,97.9921875,97.9921875,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,50000000,0.9,0.9000316666233418,276.3783348938587,0.000300002284348011,0.00100000761449337,0.001300009898841381,871892.7915403729,56,10000,0,24,66,0.0,0.0,97.9921875,97.9921875,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,50000000,0.9,0.9000316666233418,276.3783348938587,0.000200001522898674,0.000700005330145359,0.000900006853044033,1257418.772095822,56,10000,0,24,66,0.0,0.0,97.9921875,97.9921875,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,50000000,0.9,0.9000316666233418,276.3783348938587,0.000200001522898674,0.000600004568696022,0.000800006091594696,1373947.21165047,56,10000,0,24,66,0.0,0.0,97.9921875,97.9921875,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000000,0.9,0.9000316666233418,276.3783348938587,0.0018999999156221747,0.0034999975468963385,0.004701006546383745,352337.22914835735,56,10000,0,24,66,0.0,0.0,97.9921875,97.9921875,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,50000000,0.9,0.9027052856081837,290.0126811869023,0.000300002284348011,0.000700005330145359,0.00100000761449337,966062.2344588788,56,10000,0,25,67,0.0,0.0,97.9921875,97.9921875,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,50000000,0.9,0.9027052856081837,290.0126811869023,0.00039998849388211966,0.0007999915396794677,0.001199994730995968,920547.5425790204,56,10000,0,25,67,0.0,0.0,97.9921875,97.9921875,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,50000000,0.9,0.9027052856081837,290.0126811869023,0.000200001522898674,0.000500003807246685,0.000800006091594696,1199443.457070075,56,10000,0,25,67,0.0,0.0,97.9921875,97.9921875,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,50000000,0.9,0.9027052856081837,290.0126811869023,0.000200001522898674,0.0006999907782301307,0.000900006853044033,1071271.7057871404,56,10000,0,25,67,0.0,0.0,97.9921875,97.9921875,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000000,0.9,0.9027052856081837,290.0126811869023,0.0022000021999701858,0.0045000051613897085,0.006699992809444666,309449.0259342508,56,10000,0,25,67,0.0,0.0,97.9921875,97.9921875,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,50000000,0.9,0.9027791581421654,281.68072300775515,0.000300002284348011,0.000700005330145359,0.0009999930625781417,1009000.2825721522,56,10000,0,26,68,0.0,0.0,97.9921875,97.9921875,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,50000000,0.9,0.9027791581421654,281.68072300775515,0.000400003045797348,0.00100000761449337,0.001400010660290718,831006.5153426381,56,10000,0,26,68,0.0,0.0,97.9921875,97.9921875,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,50000000,0.9,0.9027791581421654,281.68072300775515,0.000300002284348011,0.0007999915396794677,0.0009999930625781417,989667.8670806197,56,10000,0,26,68,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,50000000,0.9,0.9027791581421654,281.68072300775515,0.000300002284348011,0.000800006091594696,0.00100000761449337,959094.6149352624,56,10000,0,26,68,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000000,0.9,0.9027791581421654,281.68072300775515,0.0023000029614195228,0.0044000043999403715,0.006100002792663872,291190.3278433389,56,10000,0,26,68,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,50000000,0.9,0.9012076300254214,283.0239089738865,0.000300002284348011,0.0007999915396794677,0.0010999938240274787,1026947.0911709125,56,10000,0,27,69,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,50000000,0.9,0.9012076300254214,283.0239089738865,0.000300002284348011,0.0005999900167807937,0.000800006091594696,1305994.515735304,56,10000,0,27,69,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,50000000,0.9,0.9012076300254214,283.0239089738865,0.000200001522898674,0.000400003045797348,0.000500003807246685,1608984.56931777,56,10000,0,27,69,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,50000000,0.9,0.9012076300254214,283.0239089738865,0.000200001522898674,0.000600004568696022,0.000800006091594696,1440237.3505753635,56,10000,0,27,69,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000000,0.9,0.9012076300254214,283.0239089738865,0.0013999961083754897,0.0030999945010989904,0.0044000043999403715,458173.3545756617,56,10000,0,27,69,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,50000000,0.9,0.8998061016670348,282.1810350372909,0.000300002284348011,0.000700005330145359,0.00100000761449337,1200595.4945885383,56,10000,0,28,70,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,50000000,0.9,0.8998061016670348,282.1810350372909,0.000200001522898674,0.000600004568696022,0.000800006091594696,1487829.5543686838,56,10000,0,28,70,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,50000000,0.9,0.8998061016670348,282.1810350372909,0.000200001522898674,0.000800006091594696,0.0010999938240274787,1130774.0157710477,56,10000,0,28,70,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,50000000,0.9,0.8998061016670348,282.1810350372909,0.000200001522898674,0.000600004568696022,0.000900006853044033,1252599.1422499584,56,10000,0,28,70,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000000,0.9,0.8998061016670348,282.1810350372909,0.0015999976312741637,0.0031999952625483274,0.0045000051613897085,411717.4793921655,56,10000,0,28,70,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,50000000,0.9001,0.8995642624402921,271.66572167103845,0.000300002284348011,0.000500003807246685,0.000600004568696022,1298128.0994968815,56,10000,0,29,71,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,50000000,0.9001,0.8995642624402921,271.66572167103845,0.000300002284348011,0.000700005330145359,0.0008999923011288047,1129700.9683754705,56,10000,0,29,71,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,50000000,0.9001,0.8995642624402921,271.66572167103845,0.000200001522898674,0.0006999907782301307,0.00100000761449337,1353857.8178922897,56,10000,0,29,71,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,50000000,0.9001,0.8995642624402921,271.66572167103845,0.000200001522898674,0.000600004568696022,0.000700005330145359,1275119.8597394584,56,10000,0,29,71,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,50000000,0.9001,0.8995642624402921,271.66572167103845,0.0020000006770715117,0.0036999990697950125,0.005399997462518513,345176.3332736428,56,10000,0,29,71,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,100000000,0.9,0.8975804974826118,273.6210440867278,0.000300002284348011,0.0007999915396794677,0.00100000761449337,991591.3057091351,56,10000,0,0,42,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,100000000,0.9,0.8975804974826118,273.6210440867278,0.000200001522898674,0.0007999915396794677,0.00100000761449337,1262100.387516623,56,10000,0,0,42,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,100000000,0.9,0.8975804974826118,273.6210440867278,0.000200001522898674,0.000500003807246685,0.000700005330145359,1702243.5571485735,56,10000,0,0,42,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,100000000,0.9,0.8975804974826118,273.6210440867278,0.00019998697098344564,0.0004999892553314567,0.0006999907782301307,1853774.2859667423,56,10000,0,0,42,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,100000000,0.9,0.8975804974826118,273.6210440867278,0.0015999976312741637,0.002800006768666208,0.004101016529602952,445612.94043583295,56,10000,0,0,42,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,100000000,0.9,0.898644089303119,273.5688639641976,0.000300002284348011,0.0006999907782301307,0.0009999930625781417,1095266.2600917672,56,10000,0,1,43,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,100000000,0.9,0.898644089303119,273.5688639641976,0.000300002284348011,0.000700005330145359,0.0008999923011288047,1209979.9152545237,56,10000,0,1,43,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,100000000,0.9,0.898644089303119,273.5688639641976,0.000200001522898674,0.000600004568696022,0.0007999915396794677,1257434.5811338513,56,10000,0,1,43,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,100000000,0.9,0.898644089303119,273.5688639641976,0.000200001522898674,0.000600004568696022,0.000700005330145359,1280983.7958882921,56,10000,0,1,43,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,100000000,0.9,0.898644089303119,273.5688639641976,0.001800013706088066,0.0037999998312443495,0.005900001269765198,360478.57138644136,56,10000,0,1,43,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,100000000,0.9,0.8992388195205272,262.12700374210243,0.000300002284348011,0.0006999907782301307,0.0009999930625781417,1157434.200067882,56,10000,0,2,44,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,100000000,0.9,0.8992388195205272,262.12700374210243,0.000200001522898674,0.000700005330145359,0.000900006853044033,1420595.7966668967,56,10000,0,2,44,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,100000000,0.9,0.8992388195205272,262.12700374210243,0.000200001522898674,0.0004999892553314567,0.0006999907782301307,1577610.551734763,56,10000,0,2,44,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,100000000,0.9,0.8992388195205272,262.12700374210243,0.000200001522898674,0.000500003807246685,0.0007999915396794677,1322506.4151527705,56,10000,0,2,44,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,100000000,0.9,0.8992388195205272,262.12700374210243,0.0020000006770715117,0.0036999990697950125,0.008501006377628094,341879.17297347623,56,10000,0,2,44,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,100000000,0.9,0.8999751247607716,285.85141967403086,0.000300002284348011,0.000700005330145359,0.000900006853044033,1185550.5110349904,56,10000,0,3,45,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,100000000,0.9,0.8999751247607716,285.85141967403086,0.000300002284348011,0.000800006091594696,0.001100008375942707,1034190.3329351911,56,10000,0,3,45,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,100000000,0.9,0.8999751247607716,285.85141967403086,0.000200001522898674,0.0006999907782301307,0.000900006853044033,1170439.3816227347,56,10000,0,3,45,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,100000000,0.9,0.8999751247607716,285.85141967403086,0.000200001522898674,0.000600004568696022,0.0008010059536900589,1133465.5719243374,56,10000,0,3,45,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,100000000,0.9,0.8999751247607716,285.85141967403086,0.0022000021999701858,0.0041000021155923605,0.006201003561727724,315969.74279946636,56,10000,0,3,45,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,100000000,0.9,0.8998662109893271,276.14096721878985,0.000300002284348011,0.000700005330145359,0.0010999938240274787,973662.4309827548,56,10000,0,4,46,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,100000000,0.9,0.8998662109893271,276.14096721878985,0.00039998849388211966,0.000600004568696022,0.0009999930625781417,979979.0290876818,56,10000,0,4,46,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,100000000,0.9,0.8998662109893271,276.14096721878985,0.000200001522898674,0.0006999907782301307,0.000900006853044033,1136854.5513275466,56,10000,0,4,46,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,100000000,0.9,0.8998662109893271,276.14096721878985,0.000200001522898674,0.000700005330145359,0.0008999923011288047,1219898.9936534201,56,10000,0,4,46,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,100000000,0.9,0.8998662109893271,276.14096721878985,0.0023999891709536314,0.0045000051613897085,0.007300997385755203,291201.3511560816,56,10000,0,4,46,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,100000000,0.9,0.899421992476946,290.31773262027434,0.000400003045797348,0.000900006853044033,0.0011999945854768157,863811.482196975,56,10000,0,5,47,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,100000000,0.9,0.899421992476946,290.31773262027434,0.000200001522898674,0.000600004568696022,0.000700005330145359,1579853.70516862,56,10000,0,5,47,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,100000000,0.9,0.899421992476946,290.31773262027434,0.000200001522898674,0.000400003045797348,0.0005999900167807937,1565729.3167781017,56,10000,0,5,47,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,100000000,0.9,0.899421992476946,290.31773262027434,0.000200001522898674,0.000500003807246685,0.000700005330145359,1555669.6394278943,56,10000,0,5,47,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,100000000,0.9,0.899421992476946,290.31773262027434,0.0017999991541728377,0.0036999990697950125,0.006100002792663872,372093.0233122272,56,10000,0,5,47,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,100000000,0.9,0.9002472859333495,261.5836827731951,0.00029998773243278265,0.000800006091594696,0.001100008375942707,1126951.0336391754,56,10000,0,6,48,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,100000000,0.9,0.9002472859333495,261.5836827731951,0.000300002284348011,0.000600004568696022,0.0008999923011288047,1187535.6254500707,56,10000,0,6,48,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,100000000,0.9,0.9002472859333495,261.5836827731951,0.000200001522898674,0.0006999907782301307,0.000800006091594696,1270874.1063763201,56,10000,0,6,48,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
Random,high_variance_cost,100000000,0.9,0.9002472859333495,261.5836827731951,0.000200001522898674,0.000600004568696022,0.0007999915396794677,1279017.7140630607,56,10000,0,6,48,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
"GDSF(a=1.0,b=1.0)",high_variance_cost,100000000,0.9,0.9002472859333495,261.5836827731951,0.0018999999156221747,0.0036999990697950125,0.005299996701069176,360707.4192763901,56,10000,0,6,48,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LRU,high_variance_cost,100000000,0.9001,0.9009300226096285,273.12012328656834,0.000200001522898674,0.000700005330145359,0.0010999938240274787,1351387.8752179032,56,10000,0,7,49,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
LFU,high_variance_cost,100000000,0.9001,0.9009300226096285,273.12012328656834,0.00029998773243278265,0.000500003807246685,0.000800006091594696,1342894.7451231538,56,10000,0,7,49,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
FIFO,high_variance_cost,100000000,0.9001,0.9009300226096285,273.12012328656834,0.000200001522898674,0.000500003807246685,0.000700005330145359,1304920.8567259554,56,10000,0,7,49,0.0,0.0,97.99609375,97.99609375,N/A (GPTCache eviction path is CPU-only),spec_oversized
